index,Date,close,high,low,open,volumefrom,volumeto,cRSI,MACD,MACD_Signal,candlestick_pattern,candlestick_match_count
911,2021-07-12,33088.51,34658.46,32660.38,34249.3,31074.01,1039311244.06,31.13,-774.4827819940474,-897.6678896038488,,
912,2021-07-13,32737.47,33335.54,32206.14,33088.51,25562.97,837278173.94,31.33,-807.7973846080567,-879.6937886046904,,
913,2021-07-14,32820.5,33099.2,31601.99,32737.47,27262.01,883070516.73,55.34,-818.0694250081142,-867.3689158853753,,
914,2021-07-15,31867.46,33188.54,31133.75,32820.5,33647.48,1073939852.55,27.62,-892.8205743243016,-872.4592475731606,,
915,2021-07-16,31401.76,32256.94,31046.14,31867.46,25602.04,812765644.4,25.95,-978.3615537107835,-893.6397088006852,,
916,2021-07-17,31546.64,31966.25,31194.16,31401.76,27922.98,881285396.92,53.91,-1022.6740412220097,-919.4465752849501,,
917,2021-07-18,31806.3,32446.17,31131.67,31546.64,25079.04,796652696.45,63.11,-1025.023778830844,-940.562015994129,,
918,2021-07-19,30847.55,31907.17,30487.11,31806.3,38060.99,1179342118.61,23.57,-1091.665040161628,-970.7826208276288,,
919,2021-07-20,29795.55,31063.88,29320.09,30847.55,43333.42,1291958152.32,17.5,-1215.3564552764983,-1019.6973877174026,,
920,2021-07-21,32139.48,32814.13,29513.88,29795.55,48925.57,1538668590.41,76.91,-1111.4352966881306,-1038.0449695115483,,
921,2021-07-22,32299.47,32604.4,31738.48,32139.48,24409.69,785311959.3,70.77,-1004.5869211936806,-1031.3533598479748,,
922,2021-07-23,33637.92,33637.93,32012.62,32299.47,23478.17,765209760.41,85.92,-802.6545823168999,-985.6136043417599,,
923,2021-07-24,34282.56,34519.75,33429.09,33637.92,20217.05,686017155.75,84.51,-583.8741506349033,-905.2657136003886,,
924,2021-07-25,35369.93,35382.63,33892.36,34282.56,22685.72,781929775.48,90.72,-319.0693776574335,-788.0264464117977,,
925,2021-07-26,37269.52,40553.85,35270.24,35369.93,100269.43,3840983132.28,94.82,43.5691125973608,-621.707334609966,,
926,2021-07-27,39496.69,39535.5,36422.45,37269.52,58179.65,2197490232.78,95.85,504.8570566705166,-396.3944563538695,,
927,2021-07-28,40030.01,40906.09,38809.89,39496.69,66747.14,2662886395.8,87.13,903.055678874036,-136.5044293082884,,
928,2021-07-29,40030.52,40633.62,39281.83,40030.01,31540.85,1257968294.92,83.22,1204.78410733692,131.75327802075327,,
929,2021-07-30,42231.83,42301.76,38346.18,40030.52,42436.67,1698014609.78,96.32,1603.0543677299283,426.0134959625883,,
930,2021-07-31,41474.72,42373.59,41065.61,42231.83,25355.65,1056705603.97,39.63,1836.4248068671295,708.0957581434966,,
931,2021-08-01,39870.76,42584.65,39471.54,41474.72,33625.25,1385907257.88,23.53,1870.3857514120318,940.5537567972036,,
932,2021-08-02,39158.53,40446.6,38698.01,39870.76,33109.34,1308894644.03,25.1,1818.8623233328326,1116.2154701043296,,
933,2021-08-03,38189.3,39779.45,37679.22,39158.53,38225.1,1466921591.54,18.29,1680.449696509153,1229.0623153852944,,
934,2021-08-04,39738.56,39961.11,37526.24,38189.3,34035.77,1318983897.48,72.58,1676.4440236813825,1318.538657044512,,
935,2021-08-05,40888.18,41409.14,37330.04,39738.56,59748.14,2357831521.97,77.41,1745.908479173224,1404.0126214702545,,
936,2021-08-06,42852.18,43363.62,39895.05,40888.18,48254.57,2009167763.65,86.79,1937.1081696107285,1510.6317310983493,,
937,2021-08-07,44617.96,44731.51,42473.57,42852.18,50446.88,2199730007.61,89.1,2205.6931331203305,1649.6440115027456,,
938,2021-08-08,43827.75,45310.33,43300.59,44617.96,39433.62,1745878741.47,41.87,2327.9501485979854,1785.3052389217937,,
939,2021-08-09,46292.61,46476.01,42818.07,43827.75,49016.22,2219734084.88,75.97,2593.833221708999,1947.010835479235,,
940,2021-08-10,45601.03,46707.56,44663.2,46292.61,35319.34,1609844198.85,45.44,2717.4180428448744,2101.092276952363,,
941,2021-08-11,45556.69,46763.89,45360.51,45601.03,30818.26,1421598811.69,46.51,2779.7389364089395,2236.8216088436784,,
942,2021-08-12,44425.52,46214.21,43786.4,45556.69,35460.2,1588850342.27,27.16,2706.652127247915,2330.787712524526,,
943,2021-08-13,47832.93,47890.79,44260.38,44425.52,34442.64,1595718853.28,84.11,2890.3615260277584,2442.7024752251727,,
944,2021-08-14,47102.03,48136.25,46049.28,47832.93,23828.49,1120499538.82,48.8,2943.0493851740466,2542.7718572149474,,
945,2021-08-15,47015.94,47390.93,45595.22,47102.03,18032.86,836663894.85,48.36,2943.9224442183113,2623.0019746156204,,
946,2021-08-16,45927.4,48064.42,45681.1,47015.94,28459.99,1332377363.69,29.9,2824.2223913986527,2663.246057972227,,
947,2021-08-17,44684.43,47100.97,44438.79,45927.4,37125.87,1700658063.3,20.92,2599.101126182126,2650.417071614207,,
948,2021-08-18,44714.54,46024.97,44240.9,44684.43,30513.78,1377529230.43,54.27,2395.506617808125,2599.434980852991,,
949,2021-08-19,46761.49,47044.06,43982.21,44714.54,33300.5,1511027965.43,81.5,2371.9854888221307,2553.945082446819,,
950,2021-08-20,49336.45,49377.5,46652.0,46761.49,36326.2,1742574002.38,89.26,2531.93599472972,2549.543264903399,,
951,2021-08-21,48867.87,49809.82,48330.03,49336.45,22928.52,1125508731.91,47.28,2591.0197700735007,2557.8385659374194,,
952,2021-08-22,49289.71,49512.19,48119.98,48867.87,16835.81,822323898.98,65.64,2641.434240555689,2574.5577008610735,,
953,2021-08-23,49521.06,50513.83,49048.25,49289.71,30374.33,1515250474.77,69.02,2669.2862132633163,2593.5034033415222,,
954,2021-08-24,47690.54,49859.97,47580.66,49521.06,28718.08,1399185980.56,25.57,2514.66395583182,2577.735513839582,,
955,2021-08-25,48996.44,49257.74,47135.07,47690.54,25061.09,1208134772.96,63.75,2469.0383814244415,2555.9960873565537,,
956,2021-08-26,46852.22,49358.2,46456.68,48996.44,34276.36,1618461768.41,25.03,2234.105770348302,2491.6180239549035,,
957,2021-08-27,49088.1,49166.31,46376.81,46852.22,27872.76,1331637984.84,70.8,2202.9426617234276,2433.882951508608,,
958,2021-08-28,48918.9,49306.47,48386.9,49088.1,12815.36,626553869.3,45.85,2139.9249252028167,2375.09134624745,,
959,2021-08-29,48794.26,49653.49,47841.49,48918.9,18983.79,924625515.76,41.3,2056.222653852441,2311.3176077684484,,
960,2021-08-30,46993.31,48878.11,46872.47,48794.26,29046.26,1392617744.31,18.31,1823.545687365935,2213.763223687946,,
961,2021-08-31,47159.26,48252.74,46713.72,46993.31,29947.56,1418199668.83,54.95,1633.705947954957,2097.751768541348,,
962,2021-09-01,48840.01,49062.05,46544.74,47159.26,31823.8,1520961266.36,76.97,1600.4303008614006,1998.2874750053588,,
963,2021-09-02,49280.77,50374.89,48632.7,48840.01,32516.15,1615790894.94,74.29,1591.2814571173221,1916.8862714277516,,
964,2021-09-03,50019.51,51056.15,48362.56,49280.77,38496.86,1926045807.12,79.07,1624.9101241882745,1858.4910419798564,,
965,2021-09-04,49935.29,50549.35,49501.12,50019.51,16795.12,839888927.54,47.12,1626.0214716177943,1811.9971279074439,,
966,2021-09-05,51784.16,51890.18,49499.28,49935.29,21382.07,1084416553.08,73.67,1755.8502313233403,1800.7677485906233,,
967,2021-09-06,52693.32,52766.16,51035.68,51784.16,25623.3,1328373298.0,73.97,1910.083815351063,1822.6309619427113,,
968,2021-09-07,46856.31,52919.24,43904.42,52693.32,83874.09,4055873734.71,16.45,1543.524329157961,1766.8096353857613,,
969,2021-09-08,46073.45,47362.35,44475.76,46856.31,45638.83,2105187289.07,22.41,1176.293457306856,1648.7063997699804,,
970,2021-09-09,46392.85,47335.29,45572.3,46073.45,32273.7,1499767099.51,50.76,900.6511109015046,1499.0953419962855,,
971,2021-09-10,44853.1,47026.67,44198.27,46392.85,35701.24,1631276774.64,24.3,551.5991174397423,1309.596097084977,,
972,2021-09-11,45166.12,45987.63,44741.98,44853.1,14599.26,662298068.85,50.23,296.8095599703811,1107.038789662058,,
973,2021-09-12,46049.72,46403.5,44765.82,45166.12,16366.41,747181260.09,64.96,164.2922763693714,918.4894870035207,,
974,2021-09-13,44958.56,46821.84,43511.3,46049.72,42623.67,1909473369.72,26.66,-28.448185441899113,729.1019525144368,,
975,2021-09-14,47129.01,47263.56,44776.37,44958.56,26751.25,1237183544.6,72.29,-5.990163380156446,582.0835293355182,,
976,2021-09-15,48148.45,48457.3,46725.15,47129.01,26904.97,1282942628.56,72.44,92.99626602297212,484.266076673009,,
977,2021-09-16,47764.47,48498.51,47050.55,48148.45,25702.33,1229076140.65,43.13,138.85906665478979,415.1846746693652,,
978,2021-09-17,47297.98,48172.36,46770.31,47764.47,18941.92,899242093.44,35.08,135.99614331327757,359.34696839814774,,
979,2021-09-18,48312.46,48808.0,47066.47,47297.98,15782.18,761079785.11,70.24,213.13047809342243,330.1036703372027,,
980,2021-09-19,47251.76,48376.3,46864.5,48312.46,14044.93,668723282.36,35.76,186.52027909675235,301.38699208911265,,
981,2021-09-20,42925.46,47340.49,42552.63,47251.76,64374.41,2849781014.82,14.13,-181.57170335473347,204.79525300034342,,
982,2021-09-21,40709.59,43625.93,39767.17,42925.46,70924.75,2972565920.07,10.22,-644.6582229010091,34.90455782007291,,
983,2021-09-22,43576.15,44012.22,40589.07,40709.59,42391.1,1807576533.35,74.02,-771.457311173428,-126.36781597862728,,
984,2021-09-23,44893.87,44994.17,43108.42,43576.15,34506.88,1522818255.74,73.85,-756.8925249347449,-252.4727577698508,,
985,2021-09-24,42848.41,45143.18,40807.2,44893.87,60130.03,2565373998.35,25.76,-900.0264100761196,-381.9834882311046,,
986,2021-09-25,42721.91,42992.94,41710.08,42848.41,18046.04,767641976.96,34.23,-1012.0027997444195,-507.98735053376765,,
987,2021-09-26,43201.79,43928.49,40825.4,42721.91,27847.04,1187820024.18,59.74,-1049.9197682908707,-616.3738340851883,,
988,2021-09-27,42187.51,44360.41,42139.24,43201.79,26251.27,1140232492.25,31.48,-1148.5731223567127,-722.8136917394932,,
989,2021-09-28,41056.79,42781.24,40924.13,42187.51,31946.42,1335757058.57,22.42,-1302.976369874319,-838.8462273664584,,
990,2021-09-29,41539.43,42603.18,40790.67,41056.79,26354.27,1100252801.68,56.88,-1370.5976450533708,-945.1965109038408,,
991,2021-09-30,43829.34,44106.6,41436.79,41539.43,33984.98,1469981944.79,82.66,-1225.2870470306516,-1001.214618129203,,
992,2021-10-01,48164.35,48470.13,43304.82,43829.34,53577.95,2498575570.28,92.7,-751.6635637133513,-951.3044072460327,,
993,2021-10-02,47669.02,48347.69,47468.49,48164.35,16062.18,769022184.37,46.24,-411.53857178425824,-843.3512401536778,,
994,2021-10-03,48234.05,49185.34,47137.07,47669.02,18588.83,895606844.23,66.95,-95.29536076535442,-693.7400642760133,,
995,2021-10-04,49276.91,49501.21,46944.28,48234.05,34394.0,1664027525.19,75.96,236.75063488495653,-507.64192444381933,,
996,2021-10-05,51504.27,51885.03,49087.72,49276.91,40687.89,2049372160.16,86.74,671.8837581450643,-271.73678792604255,,
997,2021-10-06,55345.85,55656.67,50439.32,51504.27,64415.98,3444996109.53,94.35,1311.5940540537558,44.929380469917135,,
998,2021-10-07,53797.21,55359.77,53391.93,55343.24,33806.76,1836529821.85,35.57,1674.306404933166,370.8047853625669,,
999,2021-10-08,53949.29,56047.91,53666.09,53796.22,29127.91,1592265868.06,57.47,1951.5340712354664,686.9506425371469,,
1000,2021-10-09,54968.04,55485.2,53696.32,53949.29,14593.95,799607238.61,70.51,2227.7633360451146,995.1131812387405,,
1001,2021-10-10,54700.24,56473.63,54131.52,54968.04,23094.98,1276001425.96,45.28,2397.4316963826495,1275.5768842675222,,
1002,2021-10-11,57498.8,57825.98,54448.68,54700.24,31803.75,1805863526.52,78.87,2726.2885405629713,1565.719215526612,,
1003,2021-10-12,56010.9,57646.93,54098.22,57498.8,33966.65,1913353762.18,36.68,2834.178221438575,1819.4110167090048,,
1004,2021-10-13,57369.0,57768.98,54279.61,56010.9,34054.43,1906230334.0,70.01,2994.747307920159,2054.4782749512356,,
1005,2021-10-14,57359.21,58514.76,56854.38,57369.0,28061.61,1617497364.76,50.31,3085.6401556431083,2260.71065108961,,
1006,2021-10-15,61684.96,62889.98,56885.66,57359.21,62053.36,3737889743.83,84.8,3466.762584421558,2501.921037756,,
1007,2021-10-16,60877.77,62341.46,60153.79,61684.96,22943.96,1404879137.37,46.92,3661.4642869183954,2733.829687588479,,
1008,2021-10-17,61520.54,61698.1,59050.3,60877.77,23336.32,1414498881.98,68.63,3823.557366801462,2951.7752234310756,,
1009,2021-10-18,62038.16,62662.72,59925.93,61520.54,50489.09,3113486441.7,72.42,3948.2716901651074,3151.0745167778823,,
1010,2021-10-19,64283.97,64468.7,61410.11,62038.16,42983.11,2706420467.09,85.54,4180.140727670347,3356.8877589563754,NO_PATTERN,0.0
1011,2021-10-20,66021.02,66980.66,63543.7,64283.97,45364.94,2978059285.56,86.52,4452.735663292173,3576.057339823535,NO_PATTERN,0.0
1012,2021-10-21,62283.96,66645.73,62076.16,66021.02,62097.42,3962470063.85,21.02,4317.450719254659,3724.33601570976,NO_PATTERN,0.0
1013,2021-10-22,60693.59,63731.17,60017.23,62283.96,40476.42,2504718475.2,20.91,4035.389401626926,3786.5466928931933,NO_PATTERN,0.0
1014,2021-10-23,61313.09,61733.43,59705.11,60693.59,16232.5,990360071.85,54.22,3817.8326496208538,3792.803884238726,NO_PATTERN,0.0
1015,2021-10-24,60863.56,61481.25,59529.34,61313.09,19158.07,1158838824.68,35.62,3568.014195489355,3747.845946488852,NO_PATTERN,0.0
1016,2021-10-25,63089.04,63709.97,60658.35,60863.56,24693.91,1549308691.98,70.27,3509.157524070215,3700.1082620051247,NO_PATTERN,0.0
1017,2021-10-26,60315.68,63290.04,59868.68,63089.04,28107.19,1738003094.57,25.06,3201.8176530259298,3600.450140209286,NO_PATTERN,0.0
1018,2021-10-27,58464.42,61473.0,58128.18,60315.68,45852.35,2719093218.08,19.92,2776.8574959054677,3435.7316113485226,NO_PATTERN,0.0
1019,2021-10-28,60610.11,62252.08,58145.43,58464.42,51251.1,3090102767.38,67.7,2583.432558037239,3265.271800686266,NO_PATTERN,0.0
1020,2021-10-29,62282.5,62967.45,60269.97,60610.11,35214.62,2168021242.77,73.17,2535.8580049149823,3119.3890415320097,NO_PATTERN,0.0
1021,2021-10-30,61891.91,62371.52,60774.38,62282.5,15917.35,979987095.61,41.43,2438.5276512731507,2983.216763480238,NO_PATTERN,0.0
1022,2021-10-31,61349.75,62420.57,60022.06,61891.91,19359.29,1181933822.61,34.63,2291.232956525011,2844.8200020891927,NO_PATTERN,0.0
1023,2021-11-01,60960.98,62482.31,59554.88,61349.75,31925.65,1955088666.05,30.62,2118.7072218189205,2699.597446035138,CDLHIGHWAVE_Bear,2.0
1024,2021-11-02,63260.05,64283.57,60677.48,60960.98,36009.96,2260756044.28,78.13,2142.794270447266,2588.2368109175636,NO_PATTERN,0.0
1025,2021-11-03,62929.93,63553.52,61057.89,63260.05,29618.09,1852233940.61,50.21,2110.912222843297,2492.7718933027104,NO_PATTERN,0.0
1026,2021-11-04,61448.47,63102.86,60745.84,62929.93,23030.57,1420765190.91,30.28,1943.698285571314,2382.9571717564313,CDLBELTHOLD_Bear,2.0
1027,2021-11-05,61019.66,62621.97,60789.16,61448.47,20540.56,1262030165.48,30.04,1756.332741719234,2257.632285748992,NO_PATTERN,0.0
1028,2021-11-06,61529.76,61594.16,60130.85,61019.66,15432.25,939530051.87,61.03,1630.2129254052707,2132.1484136802483,CDLHAMMER_Bull,2.0
1029,2021-11-07,63302.78,63309.57,61406.56,61529.76,14937.9,929571983.79,78.87,1654.2606713085188,2036.5708652059025,CDLBELTHOLD_Bull,4.0
1030,2021-11-08,67549.14,67755.46,63302.78,63302.78,39774.17,2614939972.01,92.34,1992.9904930696648,2027.8547907786551,CDL3WHITESOLDIERS_Bull,4.0
1031,2021-11-09,66939.24,68514.26,66312.42,67549.14,32745.53,2209551778.82,45.61,2187.0119717364287,2059.6862269702096,CDLSPINNINGTOP_Bear,1.0
1032,2021-11-10,64926.06,68978.64,63196.25,66939.24,50591.31,3365466815.36,26.33,2153.5043328373285,2078.4498481436335,NO_PATTERN,0.0
1033,2021-11-11,64820.8,65585.68,64130.37,64926.06,21475.67,1393819061.45,35.16,2094.313740163241,2081.6226265475552,CDLMATCHINGLOW_Bull,6.0
1034,2021-11-12,64156.3,65466.0,62315.02,64820.8,32742.19,2090846686.0,24.82,1971.063973935241,2059.5108960250923,CDLHIKKAKE_Bull,1.0
1035,2021-11-13,64409.56,64967.34,63406.98,64156.3,12719.98,815997863.99,59.81,1872.2415761904049,2022.0570320581548,CDLRICKSHAWMAN_Bull,5.0
1036,2021-11-14,65509.06,65509.06,63616.33,64409.56,14680.72,947303706.23,73.64,1861.1899360633615,1989.8836128591963,CDLHIKKAKE_Bear,1.0
1037,2021-11-15,63614.06,66335.42,63442.58,65509.06,25263.23,1639253320.63,26.88,1680.1530107665312,1927.9374924406634,CDLCLOSINGMARUBOZU_Bear,1.0
1038,2021-11-16,60108.9,63614.53,58745.71,63614.06,61509.16,3740808475.72,14.16,1239.5540178898955,1790.26079753051,CDLBELTHOLD_Bear,2.0
1039,2021-11-17,60365.6,60837.09,58566.05,60108.9,43164.9,2582737930.61,48.64,900.7068979108881,1612.3500176065859,CDLRICKSHAWMAN_Bull,4.0
1040,2021-11-18,56930.68,60964.37,56535.61,60365.6,63523.43,3718546724.95,16.89,350.9532067830514,1360.0706554418791,NO_PATTERN,0.0
1041,2021-11-19,58136.22,58403.92,55655.03,56930.68,36833.38,2107344590.7,56.41,12.403469212433265,1090.5372181959901,CDLHAMMER_Bull,1.0
1042,2021-11-20,59769.66,59901.9,57450.63,58136.22,16773.71,985075173.7,69.58,-122.68049576981139,847.8936754028299,CDLCLOSINGMARUBOZU_Bull,1.0
1043,2021-11-21,58700.83,60058.65,58575.6,59769.66,14990.7,888045056.17,30.63,-312.38023476423405,615.8388933694172,NO_PATTERN,0.0
1044,2021-11-22,56303.06,59391.98,55673.01,58700.83,41371.1,2371226089.18,16.81,-648.7205973978707,362.92699521595966,NO_PATTERN,0.0
1045,2021-11-23,57566.6,57873.77,55485.59,56303.06,37871.22,2153848949.04,62.78,-804.0470855308013,129.5321790666075,NO_PATTERN,0.0
1046,2021-11-24,57175.09,57740.34,55899.88,57566.6,28738.13,1630017073.7,37.94,-947.81026471722,-85.93630969015798,NO_PATTERN,0.0
1047,2021-11-25,58966.99,59437.04,57056.64,57175.09,24221.47,1412787308.46,71.34,-906.7003878437099,-250.0891253208684,CDLBELTHOLD_Bull,2.0
1048,2021-11-26,53788.22,59201.95,53575.54,58966.99,60064.72,3312563227.95,20.06,-1277.2802804602616,-455.52735634874705,CDLCLOSINGMARUBOZU_Bear,4.0
1049,2021-11-27,54805.03,55316.65,53668.95,53788.22,18504.73,1010585542.47,56.99,-1471.9517031033029,-658.8122256996583,NO_PATTERN,0.0
1050,2021-11-28,57331.41,57475.26,53436.05,54805.03,21562.34,1186994646.57,76.07,-1406.1630832013907,-808.2823972000048,CDLCLOSINGMARUBOZU_Bull,1.0
1051,2021-11-29,57839.55,58898.57,56752.37,57331.41,29291.8,1690005715.85,69.38,-1298.0592575437477,-906.2377692687535,CDLSPINNINGTOP_Bull,1.0
1052,2021-11-30,56975.35,59226.33,55931.33,57839.55,41466.86,2383744473.31,33.03,-1267.5088612872569,-978.4919876724542,CDLSPINNINGTOP_Bear,1.0
1053,2021-12-01,57227.97,59096.53,56505.99,56975.35,36078.24,2072824070.98,54.15,-1208.9767974249116,-1024.5889496229456,CDLRICKSHAWMAN_Bull,4.0
1054,2021-12-02,56522.76,57409.48,55850.4,57227.97,30214.7,1712170975.38,32.99,-1205.5968978470046,-1060.7905392677574,CDLHIKKAKE_Bull,1.0
1055,2021-12-03,53663.25,57639.15,52493.23,56522.76,44903.19,2461497753.56,14.65,-1417.3188922193294,-1132.096209858072,NO_PATTERN,0.0
1056,2021-12-04,49243.39,53871.2,43563.07,53663.25,89255.49,4315348557.56,7.62,-1919.6275898931563,-1289.6024858650887,CDLBELTHOLD_Bear,1.0
1057,2021-12-05,49465.5,49764.31,47840.63,49243.39,42264.26,2074283149.33,48.04,-2273.580015821164,-1486.3979918563039,CDLRICKSHAWMAN_Bull,6.0
1058,2021-12-06,50552.83,50986.02,47260.2,49465.5,49875.62,2437856119.9,64.07,-2438.2448507696463,-1676.7673636389723,NO_PATTERN,0.0
1059,2021-12-07,50633.01,51953.27,50083.33,50552.83,29306.55,1496164576.66,57.14,-2533.073369880054,-1848.0285648871888,CDLRICKSHAWMAN_Bull,5.0
1060,2021-12-08,50513.04,51215.6,48711.85,50633.01,25732.2,1290175070.3,33.03,-2588.072541606096,-1996.0373602309705,CDLRICKSHAWMAN_Bull,5.0
1061,2021-12-09,47593.85,50829.41,47347.73,50513.04,34472.44,1681556175.72,10.92,-2834.5392141366974,-2163.737731012116,CDLCLOSINGMARUBOZU_Bear,3.0
1062,2021-12-10,47191.14,50047.85,46989.42,47593.85,39527.74,1905617871.17,18.82,-3027.4624565565464,-2336.4826761210024,NO_PATTERN,0.0
1063,2021-12-11,49398.4,49504.07,46829.85,47191.14,24394.48,1181186604.23,74.39,-2968.034427608487,-2462.7930264184997,CDLBELTHOLD_Bull,3.0
1064,2021-12-12,50109.99,50807.75,48689.25,49398.4,21546.75,1072562349.4,70.76,-2830.885237662187,-2536.4114686672374,NO_PATTERN,0.0
1065,2021-12-13,46731.03,50215.42,45800.52,50109.99,49444.13,2353893179.4,21.1,-2960.7180348534166,-2621.272781904473,CDLBELTHOLD_Bear,1.0
1066,2021-12-14,48387.69,48665.63,46320.4,46731.03,34838.49,1646492085.28,65.36,-2896.5432972128765,-2676.326884966154,CDLCLOSINGMARUBOZU_Bull,1.0
1067,2021-12-15,48885.05,49499.91,46562.1,48387.69,44270.94,2132679583.02,63.62,-2773.579462341084,-2695.77740044114,CDLSPINNINGTOP_Bull,2.0
1068,2021-12-16,47635.92,49451.4,47546.15,48885.05,26205.68,1271265804.99,28.22,-2745.278230320837,-2705.6775664170796,NO_PATTERN,0.0
1069,2021-12-17,46164.14,48004.37,45505.02,47635.92,37546.89,1756062773.63,19.16,-2809.226629959434,-2726.3873791255505,CDLHIKKAKE_Bull,1.0
1070,2021-12-18,46861.62,47356.67,45522.92,46164.14,18781.81,874187163.05,59.16,-2771.6752435798844,-2735.4449520164176,NO_PATTERN,0.0
1071,2021-12-19,46697.13,48286.29,46459.66,46861.62,21907.14,1035963939.83,40.03,-2723.790308455398,-2733.114023304214,CDLLONGLEGGEDDOJI_Bull,5.0
1072,2021-12-20,46913.54,47495.72,45586.49,46697.13,32678.5,1517599333.73,56.04,-2637.9698002130754,-2714.085178685986,CDLRICKSHAWMAN_Bull,5.0
1073,2021-12-21,48917.48,49334.04,46661.88,46913.54,31921.06,1546447524.57,81.97,-2380.8107148356066,-2647.43028591591,NO_PATTERN,0.0
1074,2021-12-22,48614.97,49581.41,48460.43,48917.48,20998.03,1028434929.44,45.85,-2176.3329047554216,-2553.210809683813,NO_PATTERN,0.0
1075,2021-12-23,50830.2,51382.88,48062.25,48614.97,30734.43,1525047125.27,79.58,-1814.6144734418194,-2405.4915424354144,NO_PATTERN,0.0
1076,2021-12-24,50840.36,51863.56,50449.36,50830.2,21669.58,1107244995.18,70.08,-1509.7269905215726,-2226.338632052646,CDLRICKSHAWMAN_Bull,5.0
1077,2021-12-25,50431.63,51158.56,50199.56,50840.36,11532.27,585818997.15,43.79,-1286.255407145065,-2038.32198707113,NO_PATTERN,0.0
1078,2021-12-26,50790.88,51283.7,49485.62,50431.63,14663.26,736617761.86,64.44,-1067.8545323384606,-1844.2284961245962,CDLSPINNINGTOP_Bull,1.0
1079,2021-12-27,50714.73,52079.46,50481.26,50790.88,21873.37,1120188136.96,50.23,-890.6480972923819,-1653.5124163581534,CDLLONGLEGGEDDOJI_Bull,4.0
1080,2021-12-28,47536.39,50718.53,47317.78,50714.73,40699.4,1985905082.17,13.65,-995.2041029139218,-1521.850753669307,CDLBELTHOLD_Bear,1.0
1081,2021-12-29,46471.7,48145.34,46107.79,47536.39,33749.8,1599557104.64,16.14,-1150.7123796497326,-1447.6230788653922,NO_PATTERN,0.0
1082,2021-12-30,47129.66,47917.89,45964.28,46471.7,39311.18,1852206857.29,58.45,-1206.9489796034322,-1399.4882590130003,NO_PATTERN,0.0
1083,2021-12-31,46197.31,48573.22,45665.44,47129.66,34737.79,1636014399.31,30.08,-1311.6300880617055,-1381.9166248227414,NO_PATTERN,0.0
1084,2022-01-01,47737.35,47950.29,46196.03,46197.31,16697.92,786729972.03,69.73,-1255.845656363068,-1356.7024311308069,CDLBELTHOLD_Bull,1.0
1085,2022-01-02,47306.41,47979.26,46666.18,47737.35,13025.66,615453426.93,38.3,-1232.205253677661,-1331.8029956401776,CDLHIKKAKE_Bear,1.0
1086,2022-01-03,46450.79,47572.23,45707.55,47306.41,21681.38,1011309525.84,27.16,-1267.895932443469,-1319.021583000836,NO_PATTERN,0.0
1087,2022-01-04,45824.54,47529.48,45587.91,46450.79,29035.93,1349229422.84,22.21,-1331.3670234144884,-1321.4906710835667,CDLHIKKAKE_Bear,1.0
1088,2022-01-05,43432.51,47067.18,42510.86,45824.54,47769.2,2152187256.39,8.99,-1556.7400203471698,-1368.5405409362872,NO_PATTERN,0.0
1089,2022-01-06,43094.54,43779.23,42468.76,43432.51,36804.78,1585314774.47,16.65,-1742.5342484813518,-1443.3392824453001,CDLSPINNINGTOP_Bear,1.0
1090,2022-01-07,41543.79,43138.79,40750.42,43094.54,51310.46,2146452950.19,6.7,-1991.9481394869727,-1553.0610538536348,CDLBELTHOLD_Bear,1.0
1091,2022-01-08,41686.67,42306.77,40534.37,41543.79,27559.19,1143171232.86,50.88,-2153.25978469666,-1673.1008000222398,CDLRICKSHAWMAN_Bull,5.0
1092,2022-01-09,41869.6,42800.66,41237.13,41686.67,21486.68,901652458.82,55.65,-2240.5122727134076,-1786.5830945604735,CDLRICKSHAWMAN_Bull,5.0
1093,2022-01-10,41832.59,42251.07,39667.6,41869.6,51976.97,2140270933.32,36.48,-2286.291945402154,-1886.5248647288097,CDLLONGLEGGEDDOJI_Bull,4.0
1094,2022-01-11,42743.03,43122.32,41279.45,41832.59,36554.37,1545270650.68,67.79,-2223.4769089571346,-1953.9152735744747,NO_PATTERN,0.0
1095,2022-01-12,43919.67,44293.83,42471.08,42743.03,31859.05,1384575768.8,79.08,-2055.0610609280484,-1974.1444310451895,NO_PATTERN,0.0
1096,2022-01-13,42575.61,44442.67,42334.75,43919.67,29159.4,1263083590.1,28.86,-2006.9102847123504,-1980.697601778622,NO_PATTERN,0.0
1097,2022-01-14,43089.83,43467.05,41785.44,42575.61,27290.3,1165100829.55,61.97,-1905.2941462560266,-1965.616910674103,NO_PATTERN,0.0
1098,2022-01-15,43088.74,43811.94,42589.82,43089.83,14075.12,607715303.39,46.25,-1804.0545603286446,-1933.3044406050115,CDLRICKSHAWMAN_Bull,5.0
1099,2022-01-16,43154.43,43484.21,42617.07,43088.74,11606.09,500035755.14,58.91,-1698.9365421766634,-1886.430860919342,CDLRICKSHAWMAN_Bull,5.0
